run_date,provider,model,variable,forecast_type,target,point_forecast,last_official_period,last_official_value,used_web_search
2026-07-31,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-07,4.25,2026-06,4.2,0.0
2026-07-31,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-07-31,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-07-31,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-07-31,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-07-31,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-07-31,jrc,gpt-oss-120b,ea_hicp_yoy,conditional,2026-07,2.7,2026-06,2.8,0.0
2026-07-31,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-07,2.7,2026-06,2.8,0.0
2026-07-31,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-07-31,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,0.0
2026-07-31,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-07-31,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.35,2026-06,3.5314,0.0
2026-08-01,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-01,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.3,2026-Q2,0.3729,0.0
2026-08-01,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.3,2026-06,1.1441,0.0
2026-08-01,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-01,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.6,2026-06,3.5314,0.0
2026-08-01,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-01,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-01,ec,gpt-5.1,us_unrate,unconditional,2026-07,4.2,2026-06,4.2,0.0
2026-08-01,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-01,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-01,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-01,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-01,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-01,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-01,ec,gpt-5.1,us_unrate,conditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-01,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-01,jrc,gpt-oss-120b,us_unrate,conditional,2026-07,4.15,2026-06,4.2,0.0
2026-08-01,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,2.85,2026-07,2.9,0.0
2026-08-01,jrc,gpt-oss-120b,us_unrate,unconditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-01,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-01,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.67,2026-06,3.5314,1.0
2026-08-01,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-01,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-07,4.25,2026-06,4.2,1.0
2026-08-01,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-07,4.25,2026-06,4.2,0.0
2026-08-01,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,3.1,2026-07,2.9,1.0
2026-08-01,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-01,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-01,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-01,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-01,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-01,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-01,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-02,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-02,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.48,2026-Q2,0.3729,0.0
2026-08-02,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.32,2026-06,1.1441,0.0
2026-08-02,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,1.02,2026-06,1.1441,0.0
2026-08-02,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-02,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.68,2026-06,3.5314,1.0
2026-08-02,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-02,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.2,2026-06,1.1441,0.0
2026-08-02,ec,gpt-5.1,us_unrate,conditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-02,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-02,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-02,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-02,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-02,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-02,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.32,2026-Q2,0.3729,0.0
2026-08-02,ec,gpt-5.1,us_unrate,unconditional,2026-07,4.2,2026-06,4.2,0.0
2026-08-02,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-02,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,0.0
2026-08-02,jrc,gpt-oss-120b,us_unrate,unconditional,2026-07,4.15,2026-06,4.2,0.0
2026-08-02,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-02,jrc,gpt-oss-120b,us_unrate,conditional,2026-07,4.15,2026-06,4.2,0.0
2026-08-02,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-02,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,3.1,2026-07,2.9,1.0
2026-08-02,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-07,4.25,2026-06,4.2,0.0
2026-08-02,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-02,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-02,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-07,4.25,2026-06,4.2,1.0
2026-08-02,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-02,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-02,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-02,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-02,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.9,2026-06,3.5314,0.0
2026-08-02,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,2.95,2026-07,2.9,0.0
2026-08-02,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.6,2026-Q2,0.3729,1.0
2026-08-03,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-03,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.34,2026-Q2,0.3729,0.0
2026-08-03,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,0.92,2026-06,1.1441,0.0
2026-08-03,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,0.92,2026-06,1.1441,0.0
2026-08-03,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-03,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-03,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-03,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-03,ec,gpt-5.1,us_unrate,conditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-03,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-03,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-03,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-03,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-03,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-03,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-03,ec,gpt-5.1,us_unrate,unconditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-03,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-03,jrc,gpt-oss-120b,us_unrate,conditional,2026-07,4.15,2026-06,4.2,0.0
2026-08-03,jrc,gpt-oss-120b,us_unrate,unconditional,2026-07,4.2,2026-06,4.2,0.0
2026-08-03,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,0.0
2026-08-03,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-03,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,0.0
2026-08-03,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-07,4.25,2026-06,4.2,1.0
2026-08-03,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-07,4.25,2026-06,4.2,0.0
2026-08-03,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-03,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-03,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-03,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-03,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-03,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-03,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.2,2026-06,3.5314,0.0
2026-08-03,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-03,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,2.95,2026-07,2.9,0.0
2026-08-03,jrc,gpt-oss-120b,ea_hicp_yoy,conditional,2026-08,2.9,2026-07,2.9,0.0
2026-08-03,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-04,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.62,2026-Q2,0.3729,0.0
2026-08-04,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.38,2026-06,1.1441,0.0
2026-08-04,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,0.95,2026-06,1.1441,0.0
2026-08-04,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-04,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-04,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-04,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-04,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-04,ec,gpt-5.1,us_unrate,conditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-04,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-04,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.58,2026-Q2,0.3729,1.0
2026-08-04,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-04,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-04,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-04,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-04,ec,gpt-5.1,us_unrate,unconditional,2026-07,4.2,2026-06,4.2,0.0
2026-08-04,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-04,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-04,jrc,gpt-oss-120b,us_unrate,conditional,2026-07,4.15,2026-06,4.2,0.0
2026-08-04,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-04,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,1.0
2026-08-04,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,1.0
2026-08-04,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-04,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-07,4.25,2026-06,4.2,1.0
2026-08-04,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-04,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-04,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-07,4.25,2026-06,4.2,1.0
2026-08-04,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-04,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-04,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-04,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.7,2026-06,3.5314,0.0
2026-08-04,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.68,2026-06,3.5314,0.0
2026-08-04,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,3.0,2026-07,2.9,0.0
2026-08-04,jrc,gpt-oss-120b,us_unrate,unconditional,2026-07,4.2,2026-06,4.2,0.0
2026-08-04,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-05,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-05,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.34,2026-Q2,0.3729,0.0
2026-08-05,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.3,2026-Q2,0.3729,0.0
2026-08-05,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-05,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,0.95,2026-06,1.1441,0.0
2026-08-05,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.4,2026-06,3.5314,0.0
2026-08-05,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-05,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,1.0
2026-08-05,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.2,2026-06,1.1441,0.0
2026-08-05,ec,gpt-5.1,us_unrate,conditional,2026-07,4.2,2026-06,4.2,0.0
2026-08-05,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-05,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-05,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.65,2026-Q2,0.3729,0.0
2026-08-05,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.65,2026-Q2,0.3729,0.0
2026-08-05,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-05,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.33,2026-06,6.3,0.0
2026-08-05,ec,gpt-5.1,us_unrate,unconditional,2026-07,4.2,2026-06,4.2,0.0
2026-08-05,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-05,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-07,4.25,2026-06,4.2,1.0
2026-08-05,jrc,gpt-oss-120b,us_unrate,unconditional,2026-07,4.15,2026-06,4.2,0.0
2026-08-05,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,1.0
2026-08-05,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,1.0
2026-08-05,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-05,jrc,gpt-oss-120b,us_unrate,conditional,2026-07,4.25,2026-06,4.2,0.0
2026-08-05,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-07,4.25,2026-06,4.2,1.0
2026-08-05,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-05,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-05,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-05,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-05,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-05,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-05,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.7,2026-06,3.5314,0.0
2026-08-05,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.25,2026-06,3.5314,0.0
2026-08-05,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,2.9,2026-07,2.9,0.0
2026-08-05,jrc,gpt-oss-120b,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,0.0
2026-08-05,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-06,jrc,gpt-oss-120b,us_gdp_qoq,unconditional,2026-Q3,0.42,2026-Q2,0.3729,0.0
2026-08-06,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.85,2026-Q2,0.3729,0.0
2026-08-06,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.2,2026-06,1.1441,0.0
2026-08-06,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-06,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.3,2026-06,3.5314,0.0
2026-08-06,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.62,2026-06,3.5314,0.0
2026-08-06,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-06,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-06,ec,gpt-5.1,us_unrate,unconditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-06,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-06,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-06,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-06,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-06,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,0.0
2026-08-06,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-06,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,1.0
2026-08-06,jrc,gpt-oss-120b,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-06,ec,gpt-5.1,us_unrate,conditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-06,jrc,gpt-oss-120b,us_unrate,unconditional,2026-07,4.15,2026-06,4.2,0.0
2026-08-06,jrc,gpt-oss-120b,us_unrate,conditional,2026-07,4.15,2026-06,4.2,0.0
2026-08-06,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-06,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.42,2026-06,3.5314,1.0
2026-08-06,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-06,jrc,llama-3.3-70b-instruct,us_unrate,unconditional,2026-07,4.25,2026-06,4.2,1.0
2026-08-06,jrc,llama-3.3-70b-instruct,us_unrate,conditional,2026-07,4.25,2026-06,4.2,1.0
2026-08-06,jrc,llama-3.3-70b-instruct,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-06,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-06,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,unconditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-06,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-06,jrc,gpt-oss-120b,ea_hicp_yoy,conditional,2026-08,2.9,2026-07,2.9,0.0
2026-08-06,jrc,llama-3.3-70b-instruct,us_ip_yoy,unconditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-06,jrc,llama-3.3-70b-instruct,us_ip_yoy,conditional,2026-07,1.05,2026-06,1.1441,1.0
2026-08-06,jrc,gpt-oss-120b,us_cpi_yoy,unconditional,2026-07,3.6,2026-06,3.5314,0.0
2026-08-06,jrc,gpt-oss-120b,us_cpi_yoy,conditional,2026-07,3.6,2026-06,3.5314,0.0
2026-08-06,jrc,gpt-oss-120b,ea_hicp_yoy,unconditional,2026-08,2.85,2026-07,2.9,0.0
2026-08-06,jrc,llama-3.3-70b-instruct,us_gdp_qoq,unconditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-07,ec,gpt-5.1,us_cpi_yoy,conditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-07,ec,gpt-5.1,ea_hicp_yoy,unconditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-07,ec,gpt-5.1,ea_hicp_yoy,conditional,2026-08,2.8,2026-07,2.9,0.0
2026-08-07,ec,gpt-5.1,us_unrate,unconditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-07,ec,gpt-5.1,us_unrate,conditional,2026-07,4.3,2026-06,4.2,0.0
2026-08-07,ec,gpt-5.1,us_gdp_qoq,unconditional,2026-Q3,0.58,2026-Q2,0.3729,0.0
2026-08-07,ec,gpt-5.1,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-07,ec,gpt-5.1,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,0.0
2026-08-07,ec,gpt-5.1,us_ip_yoy,unconditional,2026-07,1.25,2026-06,1.1441,0.0
2026-08-07,ec,gpt-5.1,us_cpi_yoy,unconditional,2026-07,3.45,2026-06,3.5314,0.0
2026-08-07,ec,gpt-5.1,us_ip_yoy,conditional,2026-07,1.2,2026-06,1.1441,0.0
2026-08-07,ec,gpt-5.1,ea_unrate,unconditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-07,jrc,gpt-oss-120b,us_ip_yoy,conditional,2026-07,1.15,2026-06,1.1441,0.0
2026-08-07,jrc,gpt-oss-120b,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
2026-08-07,jrc,gpt-oss-120b,us_gdp_qoq,conditional,2026-Q3,0.45,2026-Q2,0.3729,0.0
2026-08-07,jrc,gpt-oss-120b,us_ip_yoy,unconditional,2026-07,1.3,2026-06,1.1441,0.0
2026-08-07,jrc,llama-3.3-70b-instruct,us_cpi_yoy,unconditional,2026-07,3.29,2026-06,3.5314,1.0
2026-08-07,jrc,llama-3.3-70b-instruct,us_cpi_yoy,conditional,2026-07,3.28,2026-06,3.5314,1.0
2026-08-07,jrc,llama-3.3-70b-instruct,ea_hicp_yoy,conditional,2026-08,2.95,2026-07,2.9,1.0
2026-08-07,jrc,llama-3.3-70b-instruct,us_gdp_qoq,conditional,2026-Q3,0.55,2026-Q2,0.3729,1.0
2026-08-07,jrc,llama-3.3-70b-instruct,ea_unrate,conditional,2026-07,6.3,2026-06,6.3,0.0
